,ID,age,workclass,education,education.num,marital.status,occupation,relationship,race,Gender,capital.gain,capital.loss,hours.per.week,native.country,income,age_avg
17628,17629,55,Private,Bachelors,13,Widowed,Farming-fishing,Own-child,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K,51-60
17629,17630,45,Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,78,United-States,>50K,41-50
17630,17631,32,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,<=50K,31-40
17631,17632,45,Private,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K,41-50
17632,17633,35,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,>50K,31-40
17633,17634,55,Local-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,44,United-States,<=50K,51-60
17634,17635,59,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,51-60
17635,17636,22,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,55,United-States,<=50K,19-30
17636,17637,46,Local-gov,Masters,14,Widowed,Exec-managerial,Unmarried,Black,Female,0,0,35,United-States,<=50K,41-50
17637,17638,23,Private,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,<=50K,19-30
17638,17639,47,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K,41-50
17639,17640,34,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,Germany,<=50K,31-40
17640,17641,51,Private,High School,7,Divorced,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K,51-60
17641,17642,40,Private,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K,31-40
17642,17643,24,State-gov,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,12,United-States,<=50K,19-30
17643,17644,20,Private,Some-college,10,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,72,United-States,<=50K,19-30
17644,17645,26,Private,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K,19-30
17645,17646,35,Local-gov,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,38,United-States,<=50K,31-40
17646,17647,23,Private,Some-college,10,Never-married,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Male,0,0,40,Vietnam,<=50K,19-30
17647,17648,40,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K,31-40
17648,17649,49,Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K,41-50
17649,17650,32,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,45,United-States,<=50K,31-40
17650,17651,28,Private,Assoc-voc,11,Divorced,"Prof-,specialty",Unmarried,White,Female,0,0,40,United-States,<=50K,19-30
17651,17652,62,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,61-70
17652,17653,31,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,<=50K,31-40
17653,17654,47,Local-gov,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K,41-50
17654,17655,36,Private,Assoc-voc,11,Never-married,Tech-support,Not-in-family,White,Female,0,0,3,United-States,<=50K,31-40
17655,17656,44,State-gov,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,41-50
17656,17657,18,Other,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K,Greater than 70
17657,17658,46,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,41-50
17658,17659,32,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,31-40
17659,17660,51,Self-emp-not-inc,Assoc-acdm,12,Divorced,Transport-moving,Unmarried,Black,Female,0,0,30,United-States,<=50K,51-60
17660,17661,48,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K,41-50
17661,17662,28,Private,Bachelors,13,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,<=50K,19-30
17662,17663,57,Self-emp-inc,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,60,United-States,>50K,51-60
17663,17664,33,Private,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,31-40
17664,17665,42,Private,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,White,Male,0,0,15,United-States,<=50K,41-50
17665,17666,17,Private,High School,6,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K,Greater than 70
17666,17667,63,Other,Primary/Middle School,5,Separated,Other-service,Not-in-family,Black,Male,0,0,40,United-States,<=50K,61-70
17667,17668,31,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K,31-40
17668,17669,20,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K,19-30
17669,17670,36,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K,31-40
17670,17671,24,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,24,United-States,<=50K,19-30
17671,17672,33,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,50,United-States,>50K,31-40
17672,17673,36,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K,31-40
17673,17674,31,Private,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K,31-40
17674,17675,47,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,>50K,41-50
17675,17676,34,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,<=50K,31-40
17676,17677,23,Private,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,White,Female,0,0,40,United-States,<=50K,19-30
17677,17678,33,Private,Assoc-voc,11,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K,31-40
17678,17679,59,Private,High School,6,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K,51-60
17679,17680,67,Self-emp-not-inc,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K,61-70
17680,17681,26,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K,19-30
17681,17682,20,Private,HS-grad,9,Married-civ-spouse,"Prof-,specialty",Own-child,White,Female,0,0,36,Other,<=50K,19-30
17682,17683,24,Private,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Male,0,0,39,United-States,<=50K,19-30
17683,17684,44,Federal-gov,Assoc-voc,11,Divorced,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K,41-50
17684,17685,31,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,31-40
17685,17686,28,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K,19-30
17686,17687,19,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K,19-30
17687,17688,20,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,19-30
17688,17689,64,Private,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,15,United-States,<=50K,61-70
17689,17690,47,State-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K,41-50
17690,17691,36,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,<=50K,31-40
17691,17692,48,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,United-States,>50K,41-50
17692,17693,19,Self-emp-not-inc,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,40,Mexico,<=50K,19-30
17693,17694,22,Private,HS-grad,9,Never-married,Sales,Own-child,Black,Female,0,0,35,United-States,<=50K,19-30
17694,17695,56,Private,Primary/Middle School,5,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K,51-60
17695,17696,22,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,50,United-States,<=50K,19-30
17696,17697,37,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,99,United-States,>50K,31-40
17697,17698,57,Local-gov,Bachelors,13,Widowed,"Prof-,specialty",Not-in-family,White,Female,0,0,35,United-States,<=50K,51-60
17698,17699,38,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K,31-40
17699,17700,34,Private,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,<=50K,31-40
17700,17701,22,Other,High School,7,Separated,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K,19-30
17701,17702,38,Federal-gov,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,31-40
17702,17703,32,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,>50K,31-40
17703,17704,29,Private,High School,8,Married-spouse-absent,Other-service,Not-in-family,Black,Female,0,0,40,United-States,<=50K,19-30
17704,17705,56,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,51-60
17705,17706,71,Local-gov,HS-grad,9,Widowed,Exec-managerial,Other-relative,White,Female,0,0,33,United-States,<=50K,Greater than 70
17706,17707,20,Private,High School,7,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K,19-30
17707,17708,25,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,36,United-States,<=50K,19-30
17708,17709,42,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Other,>50K,41-50
17709,17710,20,Other,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K,19-30
17710,17711,61,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K,61-70
17711,17712,24,State-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K,19-30
17712,17713,51,Private,Primary/Middle School,5,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K,51-60
17713,17714,27,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K,19-30
17714,17715,31,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K,31-40
17715,17716,39,Private,HS-grad,9,Divorced,Priv-house-serv,Unmarried,Black,Female,0,0,16,United-States,<=50K,31-40
17716,17717,36,Other,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,United-States,<=50K,31-40
17717,17718,51,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,51-60
17718,17719,52,Private,HS-grad,9,Never-married,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K,51-60
17719,17720,49,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,41-50
17720,17721,43,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,41-50
17721,17722,49,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K,41-50
17722,17723,19,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K,19-30
17723,17724,44,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K,41-50
17724,17725,67,Self-emp-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,61-70
17725,17726,58,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K,51-60
17726,17727,61,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,61-70
17727,17728,55,Local-gov,Primary/Middle School,4,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K,51-60
17728,17729,23,Other,Assoc-acdm,12,Never-married,Other-service,Own-child,Asian-Pac-Islander,Male,0,0,16,Philippines,<=50K,19-30
17729,17730,35,Federal-gov,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K,31-40
17730,17731,35,Private,High School,6,Never-married,Other-service,Unmarried,Black,Female,0,0,38,United-States,<=50K,31-40
17731,17732,20,State-gov,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,10,United-States,<=50K,19-30
17732,17733,51,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,United-States,<=50K,51-60
17733,17734,23,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States,<=50K,19-30
17734,17735,39,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,24,United-States,<=50K,31-40
17735,17736,36,Private,Some-college,10,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K,31-40
17736,17737,47,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K,41-50
17737,17738,27,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,80,United-States,>50K,19-30
17738,17739,29,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,19-30
17739,17740,21,State-gov,Some-college,10,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,<=50K,19-30
17740,17741,18,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,20,United-States,<=50K,Greater than 70
17741,17742,24,Private,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,20,United-States,<=50K,19-30
17742,17743,39,Federal-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,31-40
17743,17744,51,State-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,51-60
17744,17745,62,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,30,United-States,<=50K,61-70
17745,17746,49,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,41-50
17746,17747,20,Private,High School,7,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K,19-30
17747,17748,24,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K,19-30
17748,17749,25,Private,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K,19-30
17749,17750,54,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,51-60
17750,17751,25,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K,19-30
17751,17752,20,Other,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,45,United-States,<=50K,19-30
17752,17753,43,Private,Some-college,10,Divorced,Sales,Unmarried,White,Female,0,0,55,United-States,>50K,41-50
17753,17754,24,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K,19-30
17754,17755,18,Private,High School,7,Never-married,Other-service,Own-child,Amer-Indian-Eskimo,Male,0,0,20,United-States,<=50K,Greater than 70
17755,17756,45,Self-emp-inc,Some-college,10,Married-civ-spouse,"Prof-,specialty",Wife,White,Female,0,0,40,Other,>50K,41-50
17756,17757,45,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,25,United-States,<=50K,41-50
17757,17758,26,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K,19-30
17758,17759,47,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K,41-50
17759,17760,54,Other,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K,51-60
17760,17761,21,Without-pay,HS-grad,9,Never-married,Craft-repair,Own-child,Black,Male,0,0,40,United-States,<=50K,19-30
17761,17762,29,Private,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,99,United-States,<=50K,19-30
17762,17763,68,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,15,United-States,<=50K,61-70
17763,17764,21,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,48,Mexico,<=50K,19-30
17764,17765,28,Self-emp-inc,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,30,United-States,<=50K,19-30
17765,17766,46,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,>50K,41-50
17766,17767,35,Private,HS-grad,9,Separated,Transport-moving,Unmarried,Black,Female,0,0,48,United-States,<=50K,31-40
17767,17768,50,Self-emp-not-inc,High School,6,Never-married,Craft-repair,Not-in-family,White,Male,0,0,25,United-States,<=50K,41-50
17768,17769,48,Self-emp-inc,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K,41-50
17769,17770,17,Other,High School,6,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K,Greater than 70
17770,17771,23,Private,Some-college,10,Never-married,Exec-managerial,Own-child,Black,Male,0,0,40,United-States,<=50K,19-30
17771,17772,53,Private,HS-grad,9,Widowed,Sales,Not-in-family,White,Female,0,0,30,United-States,<=50K,51-60
17772,17773,50,Self-emp-inc,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,41-50
17773,17774,32,Other,Primary/Middle School,3,Never-married,Other-service,Unmarried,White,Female,0,0,45,Mexico,<=50K,31-40
17774,17775,53,Private,High School,8,Married-spouse-absent,Handlers-cleaners,Not-in-family,Other,Male,0,0,56,Dominican-Republic,<=50K,51-60
17775,17776,52,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,48,United-States,<=50K,51-60
17776,17777,38,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K,31-40
17777,17778,43,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,41-50
17778,17779,35,Private,Bachelors,13,Married-civ-spouse,Other-service,Wife,White,Female,0,0,32,United-States,<=50K,31-40
17779,17780,41,Private,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,41-50
17780,17781,22,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K,19-30
17781,17782,39,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,60,United-States,>50K,31-40
17782,17783,45,Private,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,41-50
17783,17784,31,Private,Primary/Middle School,5,Married-civ-spouse,Farming-fishing,Wife,White,Female,0,0,42,United-States,<=50K,31-40
17784,17785,47,Self-emp-not-inc,Primary/Middle School,3,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,20,United-States,<=50K,41-50
17785,17786,53,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,Jamaica,<=50K,51-60
17786,17787,53,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,>50K,51-60
17787,17788,24,Private,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K,19-30
17788,17789,34,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K,31-40
17789,17790,46,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K,41-50
17790,17791,29,Federal-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,60,United-States,<=50K,19-30
17791,17792,61,State-gov,High School,7,Widowed,Other-service,Unmarried,White,Female,0,0,32,United-States,>50K,61-70
17792,17793,31,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K,31-40
17793,17794,29,Private,HS-grad,9,Married-spouse-absent,Tech-support,Own-child,Black,Male,0,0,40,United-States,<=50K,19-30
17794,17795,42,Private,HS-grad,9,Separated,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K,41-50
17795,17796,50,Federal-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,41-50
17796,17797,34,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,31-40
17797,17798,39,Private,Primary/Middle School,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,31-40
17798,17799,74,Private,Primary/Middle School,2,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,20,United-States,<=50K,Greater than 70
17799,17800,40,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,31-40
17800,17801,40,Local-gov,Bachelors,13,Married-civ-spouse,"Prof-,specialty",Wife,White,Female,0,0,40,United-States,>50K,31-40
17801,17802,36,Private,High School,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,31-40
17802,17803,61,Other,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,>50K,61-70
17803,17804,42,Other,High School,7,Married-civ-spouse,Other-service,Husband,White,Male,0,0,22,Ecuador,<=50K,41-50
17804,17805,28,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,>50K,19-30
17805,17806,19,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,18,United-States,<=50K,19-30
17806,17807,36,Private,Assoc-acdm,12,Separated,Other-service,Unmarried,Black,Female,0,0,32,United-States,<=50K,31-40
17807,17808,33,Other,Assoc-voc,11,Divorced,Other-service,Not-in-family,White,Female,0,0,40,France,<=50K,31-40
17808,17809,48,Private,HS-grad,9,Never-married,Tech-support,Unmarried,Black,Female,0,0,33,Jamaica,<=50K,41-50
17809,17810,60,Self-emp-inc,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,51-60
17810,17811,30,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,30,United-States,<=50K,19-30
17811,17812,32,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,31-40
17812,17813,51,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K,51-60
17813,17814,53,Private,Primary/Middle School,5,Married-spouse-absent,Machine-op-inspct,Unmarried,Black,Male,0,0,75,Haiti,<=50K,51-60
17814,17815,34,Private,Masters,14,Never-married,Tech-support,Unmarried,Black,Female,0,0,40,Other,<=50K,31-40
17815,17816,48,Self-emp-not-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Mexico,>50K,41-50
17816,17817,68,Other,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,45,United-States,<=50K,61-70
17817,17818,32,Private,Assoc-acdm,12,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,50,United-States,<=50K,31-40
17818,17819,63,Other,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,4,United-States,<=50K,61-70
17819,17820,31,Private,HS-grad,9,Divorced,Exec-managerial,Unmarried,Black,Female,0,0,40,United-States,<=50K,31-40
17820,17821,58,Self-emp-not-inc,Bachelors,13,Divorced,Other-service,Not-in-family,White,Female,0,0,20,United-States,<=50K,51-60
17821,17822,32,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K,31-40
17822,17823,32,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K,31-40
17823,17824,40,Private,Bachelors,13,Divorced,Sales,Own-child,White,Male,0,0,80,United-States,<=50K,31-40
17824,17825,38,Self-emp-not-inc,High School,6,Separated,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K,31-40
17825,17826,30,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,19-30
17826,17827,21,Private,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,19-30
17827,17828,63,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,Other,<=50K,61-70
17828,17829,25,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,45,United-States,<=50K,19-30
17829,17830,59,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K,51-60
17830,17831,22,Local-gov,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White,Female,0,0,10,Other,<=50K,19-30
17831,17832,49,Private,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K,41-50
17832,17833,36,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K,31-40
17833,17834,31,Other,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,30,Mexico,<=50K,31-40
17834,17835,46,Private,Some-college,10,Divorced,Priv-house-serv,Unmarried,White,Female,0,0,30,United-States,<=50K,41-50
17835,17836,37,Local-gov,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K,31-40
17836,17837,48,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Black,Male,0,0,40,United-States,>50K,41-50
17837,17838,41,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,41-50
17838,17839,36,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,4,United-States,<=50K,31-40
17839,17840,29,Private,Bachelors,13,Divorced,Other-service,Unmarried,Other,Female,0,0,40,United-States,<=50K,19-30
17840,17841,59,Private,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K,51-60
17841,17842,62,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,61-70
17842,17843,29,Private,High School,6,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,Mexico,<=50K,19-30
17843,17844,28,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K,19-30
17844,17845,42,State-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,41-50
17845,17846,60,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,46,United-States,>50K,51-60
